,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
20,2024-09-17 14:00:00,1861.692,1884.0460800365445,292.31666666666666,1006.4609028072916,259.9746821181617
21,2024-09-17 15:00:00,1855.0135,1878.8101009395336,292.81666666666666,1005.9087614375,260.1952365324641
22,2024-09-17 16:00:00,1848.964,1871.9036188568143,293.22,1004.5658252395832,260.37359643052963
23,2024-09-17 17:00:00,1851.2765,1872.765783159649,293.50333333333333,1003.2228890416666,260.5519563285952
24,2024-09-17 18:00:00,1857.1780000000003,1877.0780888736,293.75666666666666,1001.87995284375,260.73031622666065
25,2024-09-17 19:00:00,1853.210847457628,1871.5679577233093,293.80833333333334,1001.0767210282514,260.7415733309068
26,2024-09-17 20:00:00,1859.7125000000003,1876.8045709844464,293.89,1000.2734892127528,260.75283043515293
27,2024-09-17 21:00:00,1847.397457627119,1862.458054066386,293.86833333333334,999.4702573972544,260.7640875393991
28,2024-09-17 22:00:00,1861.84,1879.1764100538603,293.815,1000.5199084835864,260.6009927659313
29,2024-09-17 23:00:00,1852.997,1872.6342869332032,293.8016666666667,1001.569559569918,260.43789799246355
30,2024-09-18 00:00:00,1850.3115789473688,1872.37113347845,293.8,1002.61921065625,260.27480321899577
31,2024-09-18 01:00:00,1858.7044067796608,1880.1681733001496,293.76,1002.4493294713542,260.3855917989928
32,2024-09-18 02:00:00,1854.8285000000003,1875.4367208855415,293.7,1002.2794482864584,260.49638037898984
33,2024-09-18 03:00:00,1860.2675,1880.1428267807185,293.6433333333333,1002.1095671015626,260.60716895898685
34,2024-09-18 04:00:00,1844.594237288136,1863.376723795632,293.495,1002.0340462682292,260.46618474307644
35,2024-09-18 05:00:00,1839.7695,1857.657376230234,293.36,1001.958525434896,260.3252005271661
36,2024-09-18 06:00:00,1846.7995,1864.2938646626403,293.2916666666667,1001.8830046015626,260.1842163112557
37,2024-09-18 07:00:00,1861.3405,1878.3084016366977,293.2266666666667,1001.7545459427084,260.1797432757069
38,2024-09-18 08:00:00,1850.703,1866.478375916552,293.08666666666664,1001.6260872838542,260.1752702401581
39,2024-09-18 09:00:00,1853.108,1867.8365838713091,292.95166666666665,1001.497628625,260.17079720460936
40,2024-09-18 10:00:00,1857.387457627119,1872.5724664612324,292.9,1001.8427936193972,260.23575104571904
41,2024-09-18 11:00:00,1851.254237288136,1867.342451912189,292.94,1002.1879586137946,260.3007048868288
42,2024-09-18 12:00:00,1855.1245,1873.0757039833477,293.13,1002.533123608192,260.36565872793847
43,2024-09-18 13:00:00,1849.5560000000005,1868.954353312317,293.33666666666664,1002.7195258009004,260.52371115241147
44,2024-09-18 14:00:00,1854.0762711864409,1876.000019631652,293.71,1002.9059279936088,260.68176357688446
